overlap,regime,load,family,pair,subsequent_pairs,subsequent_presentations,retention,forgetting,forgetting_lower95,forgetting_upper95
2,per_pair,16,native6,12,3,384,0.9491226851318911,0.04484806676593975,0.008619508126435737,0.09150410955554525
2,per_pair,16,native6,13,2,256,0.9616750154259135,0.029939216587401528,0.006748642783405811,0.06263429929940784
2,per_pair,16,native6,14,1,128,0.9949981388851991,-0.003171122473714278,-0.007858859556726647,6.35909284987628e-05
2,per_pair,16,native6,15,0,0,0.9534589420938434,0.0,0.0,0.0
2,per_pair,16,direct,0,15,1920,0.7353112202513137,0.2607008019875476,0.1450537326837547,0.387286028484352
2,per_pair,16,direct,1,14,1792,0.843526012353248,0.14346706145546684,0.07576467023710345,0.2240719224252699
2,per_pair,16,direct,2,13,1664,0.7902145101189428,0.2050191856568872,0.0996181802343931,0.3244642216262819
2,per_pair,16,direct,3,12,1536,0.7784344477459418,0.21213988040794002,0.11321120169691892,0.3199651817561457
2,per_pair,16,direct,4,11,1408,0.7859260959393556,0.20423377683259272,0.11505174950421795,0.30464801099334776
2,per_pair,16,direct,5,10,1280,0.8317038215771013,0.16532008683640556,0.07795824370397869,0.26692435444794715
2,per_pair,16,direct,6,9,1152,0.8440219402799798,0.15052039688672844,0.07770137288983758,0.23639980077058756
2,per_pair,16,direct,7,8,1024,0.8713428375670857,0.12060821482710875,0.044432577552953385,0.21441153863036067
2,per_pair,16,direct,8,7,896,0.7856905298917334,0.2089113402689838,0.10288533658895813,0.329037898845876
2,per_pair,16,direct,9,6,768,0.8638357463142445,0.12769180797431398,0.05248054454102352,0.21886877088166073
2,per_pair,16,direct,10,5,640,0.9596366730847079,0.03542767417083479,0.007681726652970761,0.0701466865121756
2,per_pair,16,direct,11,4,512,0.9485705537120146,0.046263348453909746,0.014196159831445034,0.08666746919085908
2,per_pair,16,direct,12,3,384,0.9485586225837177,0.021503118799542018,0.006290349671433484,0.041819822015044965
2,per_pair,16,direct,13,2,256,0.9676431898858651,0.02281741907644772,-0.0026018868713051355,0.06630411903804459
2,per_pair,16,direct,14,1,128,0.9861701228865829,0.008114662778988629,-0.0002648898623668638,0.020218707788267898
2,per_pair,16,direct,15,0,0,0.9898531563775683,0.0,0.0,0.0
2,per_pair,16,random4,0,15,1920,0.5685509169590565,0.42223836316951247,0.318376464605475,0.5287244877976832
2,per_pair,16,random4,1,14,1792,0.5384691358469001,0.4406878056615052,0.3496380376617385,0.5300214760697853
