overlap,regime,load,family,metric,mean,lower95,upper95
2,total,8,random4,noise_reversal,0.8260334299564666,0.7923774095071392,0.8578363023743034
2,total,8,random6,retention,0.8650536956591095,0.8469870556011169,0.8823405707368842
2,total,8,random6,worst_pair,0.43865168222199297,0.3784654579114079,0.4949689280921238
2,total,8,random6,new_learning,0.9785580879794544,0.9689843180560673,0.9866375924076919
2,total,8,random6,forgetting,0.11350439232034495,0.09904669339799284,0.1287635932197822
2,total,8,random6,noise_retention,0.821842903201454,0.8044312975908692,0.8388429529589939
2,total,8,random6,reversal,0.8961348517471858,0.8637927197785006,0.9256040632927867
2,total,8,random6,unchanged_after_reversal,0.7410173529029801,0.6981303824701109,0.7825825160764799
2,total,8,random6,noise_reversal,0.8682459528316898,0.8388583942704999,0.8953933768188332
2,total,8,oracle,retention,0.9947810577716188,0.9925733813605333,0.9966155038825555
2,total,8,oracle,worst_pair,0.9741837736370444,0.9591942372680343,0.9851701650161858
2,total,8,oracle,new_learning,0.9947810577716188,0.9925733813605333,0.9966155038825555
2,total,8,oracle,forgetting,0.0,0.0,0.0
2,total,8,oracle,noise_retention,0.9947810577716188,0.9925733813605333,0.9966155038825555
2,total,8,oracle,reversal,0.9939885208231888,0.986909913614213,0.998111858711306
2,total,8,oracle,unchanged_after_reversal,0.9944759119701847,0.9921647255085879,0.9965656301055273
2,total,8,oracle,noise_reversal,0.9939885208231888,0.986909913614213,0.998111858711306
2,total,16,native4,retention,0.7421747834420429,0.7157250453387788,0.7689694856350776
2,total,16,native4,worst_pair,0.05730211451857719,0.035500716462297355,0.0810143967137924
2,total,16,native4,new_learning,0.9731539733510678,0.9656841885434687,0.979966307818036
2,total,16,native4,forgetting,0.23097918990902483,0.20529334078546893,0.25669796429089403
2,total,16,native4,noise_retention,0.7098755333719489,0.6871680134251161,0.7327055642668364
2,total,16,native4,reversal,0.7765195871649426,0.7431350932555837,0.8098568630944538
2,total,16,native4,unchanged_after_reversal,0.614683782033298,0.5730082836488761,0.6555916321602673
2,total,16,native4,noise_reversal,0.7529298600455173,0.7250345466774367,0.7808354298480781
2,total,16,native6,retention,0.7984425478108956,0.765725272024195,0.8292729106360086
2,total,16,native6,worst_pair,0.15646115753003553,0.09256115751009932,0.232817366122773
2,total,16,native6,new_learning,0.979583775587855,0.9752900787288104,0.9836303207765978
2,total,16,native6,forgetting,0.18114122777695937,0.15057286085853208,0.21355287593586503
2,total,16,native6,noise_retention,0.7536070298360333,0.7242629311172173,0.7815406701911247
2,total,16,native6,reversal,0.8217323164142402,0.7874052419235221,0.8541487589711463
2,total,16,native6,unchanged_after_reversal,0.6930384304750001,0.6464240865000271,0.7374355924290742
2,total,16,native6,noise_reversal,0.7886883345582776,0.7571246713732399,0.818949969214455
2,total,16,direct,retention,0.8726547506535207,0.848749175536257,0.8948661195799297
2,total,16,direct,worst_pair,0.33633898778771065,0.24902736760649657,0.4255292151747695
2,total,16,direct,new_learning,0.9753494621665757,0.9700332928815659,0.9800716025252109
2,total,16,direct,forgetting,0.10269471151305505,0.08114247833760042,0.12549148003692695
2,total,16,direct,noise_retention,0.8371627581607386,0.8159681668234651,0.8569557668442475
2,total,16,direct,reversal,0.8931380376244045,0.8659046375863332,0.9178149982396195
2,total,16,direct,unchanged_after_reversal,0.7275727681200133,0.6844183855323622,0.7718273987046488
2,total,16,direct,noise_reversal,0.8685395422740094,0.843529158283675,0.8916446005290544
2,total,16,random4,retention,0.7236938191533977,0.6996391476593451,0.7465653987697429
2,total,16,random4,worst_pair,0.07563778609140309,0.04732334499973107,0.1079636352552587
2,total,16,random4,new_learning,0.971009492343665,0.9650259874678417,0.9763546600380687
2,total,16,random4,forgetting,0.2473156731902672,0.22505324175821464,0.2708321626321873
2,total,16,random4,noise_retention,0.6920324065443482,0.6715328524196469,0.7117240183480965
2,total,16,random4,reversal,0.7629623610645679,0.7374498157578299,0.7888951581142734
2,total,16,random4,unchanged_after_reversal,0.572846620416929,0.5377487106159884,0.6082224447378815
2,total,16,random4,noise_reversal,0.739087790336571,0.7149144026062833,0.7639117615923613
2,total,16,random6,retention,0.7761074580269147,0.7515118889955175,0.7993780880725485
2,total,16,random6,worst_pair,0.13279928321641465,0.0941217823796475,0.17478172299843167
2,total,16,random6,new_learning,0.976872887158208,0.97260712556368,0.9807480307499463
2,total,16,random6,forgetting,0.2007654291312933,0.17759144283338996,0.22507661401257803
2,total,16,random6,noise_retention,0.7337538997107328,0.7130015019917325,0.7533838068415598
2,total,16,random6,reversal,0.7963980943999692,0.7675149017296043,0.8251992885713739
2,total,16,random6,unchanged_after_reversal,0.6358195519492711,0.6009518973156307,0.6709106899703478
2,total,16,random6,noise_reversal,0.7691538002576579,0.742384463494559,0.7960143696527092
2,total,16,oracle,retention,0.9938225277705118,0.9924620763226729,0.9950512623090235
2,total,16,oracle,worst_pair,0.9552122693373561,0.938258172121682,0.9694277227727659
2,total,16,oracle,new_learning,0.9938225277705118,0.9924620763226729,0.9950512623090235
2,total,16,oracle,forgetting,0.0,0.0,0.0
2,total,16,oracle,noise_retention,0.9938225277705118,0.9924620763226729,0.9950512623090235
2,total,16,oracle,reversal,0.9965123699167094,0.9945245754597489,0.9978833507481014
2,total,16,oracle,unchanged_after_reversal,0.9953199448540265,0.9937613499881611,0.9966069343803947
2,total,16,oracle,noise_reversal,0.9965123699167094,0.9945245754597489,0.9978833507481014
6,per_pair,2,native4,retention,0.9412433110864188,0.9142091715371863,0.9652689878251095
6,per_pair,2,native4,worst_pair,0.903746730879055,0.855185354767955,0.945815568829233
6,per_pair,2,native4,new_learning,0.9713605282290556,0.9543873156563302,0.9848388390659234
6,per_pair,2,native4,forgetting,0.030117217142636796,0.011633166692865751,0.052781700777520736
6,per_pair,2,native4,noise_retention,0.9130033351382126,0.8846186284819982,0.9380772381557348
6,per_pair,2,native4,reversal,0.9682882100006461,0.94958769698931,0.9836807868917418
6,per_pair,2,native4,unchanged_after_reversal,0.9121950038536175,0.8424430008780084,0.9663455742466064
6,per_pair,2,native4,noise_reversal,0.935767799373342,0.9168531258504335,0.9528425313407146
6,per_pair,2,native6,retention,0.9695787485601987,0.9535077823478066,0.9826854247175136
6,per_pair,2,native6,worst_pair,0.9487738262802796,0.917536171956798,0.973146163941056
6,per_pair,2,native6,new_learning,0.984765906429857,0.9790487440111302,0.9896982515148521
6,per_pair,2,native6,forgetting,0.015187157869658251,0.003727560554173781,0.030239103435038994
6,per_pair,2,native6,noise_retention,0.9353171261899647,0.9189166278769795,0.9505446093187818
6,per_pair,2,native6,reversal,0.9856446447719469,0.977968814233602,0.9916869651601089
6,per_pair,2,native6,unchanged_after_reversal,0.9317591041680215,0.8715763649524898,0.9785601883304397
6,per_pair,2,native6,noise_reversal,0.9504032368814233,0.9369058289903813,0.9628718500375694
6,per_pair,2,direct,retention,0.986126433360407,0.9820371470454957,0.9897284432343653
6,per_pair,2,direct,worst_pair,0.9773789230178395,0.969610029277002,0.9839356331083133
6,per_pair,2,direct,new_learning,0.989102157679831,0.9858832327395524,0.9919079905878958
6,per_pair,2,direct,forgetting,0.0029757243194240886,0.0006287221048237845,0.0061734094178030625
6,per_pair,2,direct,noise_retention,0.9676521837726497,0.960825205867711,0.9738890924148284
6,per_pair,2,direct,reversal,0.9881525536818976,0.9819617339793398,0.9931489941419207
6,per_pair,2,direct,unchanged_after_reversal,0.9549307840386388,0.914219630109028,0.9853915839814166
6,per_pair,2,direct,noise_reversal,0.9709069696480468,0.9602908570940122,0.9796806231903116
6,per_pair,2,random4,retention,0.9475058947035008,0.9264706560016235,0.9656793902347716
6,per_pair,2,random4,worst_pair,0.9136177262322345,0.8806475351271597,0.9431339788128963
6,per_pair,2,random4,new_learning,0.9676488310022758,0.953812871021367,0.9794689779580215
6,per_pair,2,random4,forgetting,0.020142936298775047,0.00930123324935062,0.0329072276240354
6,per_pair,2,random4,noise_retention,0.9003734581360375,0.8781012512088672,0.921060876171197
6,per_pair,2,random4,reversal,0.967647935413851,0.9513165848547956,0.9821090941144329
6,per_pair,2,random4,unchanged_after_reversal,0.8809881975493914,0.8195316921930522,0.9328028861644512
6,per_pair,2,random4,noise_reversal,0.9243351945908278,0.9041675046883209,0.9427000169321935
6,per_pair,2,random6,retention,0.9673855598627851,0.9540931308364001,0.9792608242526681
6,per_pair,2,random6,worst_pair,0.945063235739035,0.9208568171433504,0.9664870096443263
6,per_pair,2,random6,new_learning,0.983000900719274,0.9764606372807796,0.9886800252701536
6,per_pair,2,random6,forgetting,0.015615340856489,0.006004852304373072,0.02723811312003388
6,per_pair,2,random6,noise_retention,0.9215843094020613,0.9033710435414356,0.9384098764194732
6,per_pair,2,random6,reversal,0.9789510311804908,0.9638114549824347,0.9897346383830404
6,per_pair,2,random6,unchanged_after_reversal,0.9082546692972782,0.8474683694176632,0.9579869419439171
6,per_pair,2,random6,noise_reversal,0.9348205802528697,0.9141634612544248,0.9534578863174136
6,per_pair,2,oracle,retention,0.9970840542006351,0.9948439486404603,0.9986801934350745
6,per_pair,2,oracle,worst_pair,0.9946974697514843,0.9902105673267544,0.9978421174691859
6,per_pair,2,oracle,new_learning,0.9970840542006351,0.9948439486404603,0.9986801934350745
6,per_pair,2,oracle,forgetting,0.0,0.0,0.0
6,per_pair,2,oracle,noise_retention,0.9970840542006351,0.9948439486404603,0.9986801934350745
6,per_pair,2,oracle,reversal,0.9978905481398984,0.9963700699278158,0.9991132908727506
6,per_pair,2,oracle,unchanged_after_reversal,0.9969547993269485,0.9930038539484755,0.9992222740346448
6,per_pair,2,oracle,noise_reversal,0.9978905481398984,0.9963700699278158,0.9991132908727506
6,per_pair,4,native4,retention,0.8698103054446281,0.8307979695425622,0.9056619568661526
6,per_pair,4,native4,worst_pair,0.6401071078608436,0.5375988235499077,0.7382475536790768
6,per_pair,4,native4,new_learning,0.9737704937228769,0.9632648077038937,0.9827689460930187
6,per_pair,4,native4,forgetting,0.10396018827824882,0.06871915489103007,0.1430246930665796
6,per_pair,4,native4,noise_retention,0.8406978473719722,0.8067540895300306,0.8722387664668226
6,per_pair,4,native4,reversal,0.9443664087147638,0.9030967272132863,0.9756519470653932
6,per_pair,4,native4,unchanged_after_reversal,0.8003553643014834,0.7333876158561227,0.8623005856991509
6,per_pair,4,native4,noise_reversal,0.9095117814714277,0.8782543630190749,0.9339908957474813
6,per_pair,4,native6,retention,0.9213665431919857,0.8853738819865803,0.9510984682729958
6,per_pair,4,native6,worst_pair,0.7675979603341161,0.6694435101106508,0.8567649813766921
6,per_pair,4,native6,new_learning,0.9859582900680024,0.9813597126246009,0.9898768533481431
6,per_pair,4,native6,forgetting,0.06459174687601653,0.03515121452612746,0.10028123297058973
6,per_pair,4,native6,noise_retention,0.8788137417190638,0.8471688860666942,0.9061431747432436
6,per_pair,4,native6,reversal,0.9578350762953369,0.9298000290988612,0.9809759531952987
6,per_pair,4,native6,unchanged_after_reversal,0.8537089488352394,0.7930557942269035,0.9083281062297202
6,per_pair,4,native6,noise_reversal,0.9230051702816082,0.8952205631148227,0.9471179574272681
6,per_pair,4,direct,retention,0.9776166431405722,0.9717426170199719,0.983121047988883
6,per_pair,4,direct,worst_pair,0.9432995063508536,0.9261295979590236,0.9589331698470884
6,per_pair,4,direct,new_learning,0.989983506983152,0.9878108137704462,0.9919497172850424
6,per_pair,4,direct,forgetting,0.012366863842579762,0.007168129424029144,0.01806735936299462
6,per_pair,4,direct,noise_retention,0.9493483723191363,0.9393643471657668,0.9590055049371069
6,per_pair,4,direct,reversal,0.9798701935050015,0.9668631219160501,0.9896617268133179
6,per_pair,4,direct,unchanged_after_reversal,0.9460487856409875,0.9234011156058475,0.9659132990642201
6,per_pair,4,direct,noise_reversal,0.9571415820075808,0.9420855893175385,0.9701187778770605
6,per_pair,4,random4,retention,0.8872972771450596,0.8569714152832871,0.9159429987763975
6,per_pair,4,random4,worst_pair,0.6810789093420684,0.5984933963213791,0.761142209574451
6,per_pair,4,random4,new_learning,0.9700775594952686,0.9564597445915105,0.9813571873316114
6,per_pair,4,random4,forgetting,0.08278028235020912,0.059621689416252566,0.10715457946485632
6,per_pair,4,random4,noise_retention,0.8440481789628045,0.8161985726859569,0.8706890858087541
6,per_pair,4,random4,reversal,0.9394999482815009,0.9143778171637583,0.9626204651080356
6,per_pair,4,random4,unchanged_after_reversal,0.8001848085641827,0.7482013366154948,0.849713921124861
6,per_pair,4,random4,noise_reversal,0.8914538788273848,0.870708249616738,0.9115667430552307
6,per_pair,4,random6,retention,0.9281538724360292,0.902917602803729,0.9510420934505327
6,per_pair,4,random6,worst_pair,0.787419329758578,0.7105413931487535,0.8574418693314069
6,per_pair,4,random6,new_learning,0.9835575300351524,0.9771264254158771,0.9889256327296778
6,per_pair,4,random6,forgetting,0.055403657599123204,0.03547943907630356,0.07779500924820683
6,per_pair,4,random6,noise_retention,0.8750992039563199,0.8491687235881938,0.8993266975448959
6,per_pair,4,random6,reversal,0.9578160319515674,0.9406954243416542,0.9735030649156119
6,per_pair,4,random6,unchanged_after_reversal,0.842056465932895,0.7823265399087599,0.8947212812060846
6,per_pair,4,random6,noise_reversal,0.906986736439477,0.8877268351923612,0.9255921168390787
6,per_pair,4,oracle,retention,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,per_pair,4,oracle,worst_pair,0.990475706744763,0.9859910773667379,0.9940906924762365
6,per_pair,4,oracle,new_learning,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,per_pair,4,oracle,forgetting,0.0,0.0,0.0
6,per_pair,4,oracle,noise_retention,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,per_pair,4,oracle,reversal,0.9981220082767133,0.9971152507944882,0.998956228853778
6,per_pair,4,oracle,unchanged_after_reversal,0.9970819323269461,0.9948729829178783,0.9987365917538613
6,per_pair,4,oracle,noise_reversal,0.9981220082767133,0.9971152507944882,0.998956228853778
6,per_pair,8,native4,retention,0.8222356771312705,0.7894452909958084,0.8553681723931902
6,per_pair,8,native4,worst_pair,0.3607786129333844,0.26489635180822674,0.46366411086383674
6,per_pair,8,native4,new_learning,0.9737748372329036,0.9629213491199548,0.9823057125380298
6,per_pair,8,native4,forgetting,0.151539160101633,0.1182568819143916,0.184577028389069
6,per_pair,8,native4,noise_retention,0.7813204733118483,0.7519380826533726,0.8117545402342957
6,per_pair,8,native4,reversal,0.8859706335618698,0.8520316095309296,0.9168498581063744
6,per_pair,8,native4,unchanged_after_reversal,0.7431472472362455,0.6904812204480996,0.7941259070732969
6,per_pair,8,native4,noise_reversal,0.8467079605328911,0.820822572345949,0.8715086392302273
6,per_pair,8,native6,retention,0.892946402033014,0.8672516845495019,0.9168761907248411
6,per_pair,8,native6,worst_pair,0.5506071427880284,0.4622978071824915,0.6396792263943814
6,per_pair,8,native6,new_learning,0.9863903492165813,0.9831468317597463,0.9892307759570534
6,per_pair,8,native6,forgetting,0.09344394718356717,0.07051357096978665,0.1181031543765615
6,per_pair,8,native6,noise_retention,0.8409064403430027,0.8164455630424005,0.8644619996296267
6,per_pair,8,native6,reversal,0.9191153799287568,0.8917260808913162,0.9448508055699193
6,per_pair,8,native6,unchanged_after_reversal,0.805462234014207,0.7583648476901327,0.850483505195104
6,per_pair,8,native6,noise_reversal,0.8742626794779066,0.8472679361251153,0.8992855354815548
6,per_pair,8,direct,retention,0.934245980176404,0.9099287199865569,0.9549528681718532
6,per_pair,8,direct,worst_pair,0.7237810758993904,0.6294380140057948,0.8106446076193272
6,per_pair,8,direct,new_learning,0.988993257865931,0.9873873783894034,0.9905074924522396
6,per_pair,8,direct,forgetting,0.054747277689526884,0.03389924809030462,0.07903596935740119
6,per_pair,8,direct,noise_retention,0.8978759421654703,0.8765761579072368,0.9167320491340093
6,per_pair,8,direct,reversal,0.9433065220388879,0.9222033809762782,0.9631024199366375
6,per_pair,8,direct,unchanged_after_reversal,0.8560084014305209,0.8184364623610555,0.890463658586024
6,per_pair,8,direct,noise_reversal,0.9115499896274647,0.8917364560039396,0.9308437234717931
6,per_pair,8,random4,retention,0.8313833997044112,0.8023812291567582,0.858648650844848
6,per_pair,8,random4,worst_pair,0.38472971478430673,0.31462857005535966,0.4566121255022562
6,per_pair,8,random4,new_learning,0.9722179196421241,0.9596511468336351,0.9824083983933621
6,per_pair,8,random4,forgetting,0.14083451993771293,0.11680685538596919,0.1669405243334923
6,per_pair,8,random4,noise_retention,0.7850874540220307,0.7607702908119858,0.8086355203067491
6,per_pair,8,random4,reversal,0.8722431781524966,0.8390933634415165,0.9007431697213675
6,per_pair,8,random4,unchanged_after_reversal,0.6670311180403672,0.6262661357699659,0.7060315790372206
6,per_pair,8,random4,noise_reversal,0.824009719679941,0.7982347953742344,0.8473259443125146
6,per_pair,8,random6,retention,0.8749665259436179,0.8501339374430421,0.8991450159082414
6,per_pair,8,random6,worst_pair,0.506787828029038,0.4218379469350514,0.5921325621834607
6,per_pair,8,random6,new_learning,0.9842174584401919,0.9782389539170346,0.9887959801357831
6,per_pair,8,random6,forgetting,0.10925093249657405,0.08664491276242836,0.13251777735281214
6,per_pair,8,random6,noise_retention,0.820721813905319,0.7984474808478224,0.842689822452253
6,per_pair,8,random6,reversal,0.8914064769043006,0.8572328900520116,0.9204287582734103
6,per_pair,8,random6,unchanged_after_reversal,0.7262391312252675,0.6786806888499587,0.7713744830028297
6,per_pair,8,random6,noise_reversal,0.8420748341391382,0.8129659344395047,0.8679764849649858
6,per_pair,8,oracle,retention,0.9974982631061149,0.9968617812815006,0.9980617070889034
6,per_pair,8,oracle,worst_pair,0.9873115783109692,0.9826405876006751,0.9911771739862608
6,per_pair,8,oracle,new_learning,0.9974982631061149,0.9968617812815006,0.9980617070889034
6,per_pair,8,oracle,forgetting,0.0,0.0,0.0
6,per_pair,8,oracle,noise_retention,0.9974982631061149,0.9968617812815006,0.9980617070889034
6,per_pair,8,oracle,reversal,0.9982792881176552,0.9977638232858383,0.9987365128725076
6,per_pair,8,oracle,unchanged_after_reversal,0.9973814787285187,0.9960833979474012,0.9984308757039442
6,per_pair,8,oracle,noise_reversal,0.9982792881176552,0.9977638232858383,0.9987365128725076
6,per_pair,16,native4,retention,0.71137451944619,0.6822652910221704,0.7405439507194658
6,per_pair,16,native4,worst_pair,0.0689862047851796,0.04243669852062676,0.10366856384377922
6,per_pair,16,native4,new_learning,0.9735219095057489,0.963954093401652,0.9816365404459879
6,per_pair,16,native4,forgetting,0.2621473900595589,0.23573485343136683,0.28875466783782533
6,per_pair,16,native4,noise_retention,0.6827711267380767,0.6595935545098414,0.7064117007013284
6,per_pair,16,native4,reversal,0.8094962905573373,0.7796020074366699,0.8399142390601372
6,per_pair,16,native4,unchanged_after_reversal,0.6291908999458522,0.5864137303495349,0.67333878379523
6,per_pair,16,native4,noise_reversal,0.7705331423042165,0.7455177372030988,0.7966187272492431
6,per_pair,16,native6,retention,0.7873865879661223,0.75872508135437,0.8133520334079622
6,per_pair,16,native6,worst_pair,0.1135235033584653,0.06907877435317232,0.16388837241614176
6,per_pair,16,native6,new_learning,0.9864595090466108,0.9829888292717198,0.9891936468269192
6,per_pair,16,native6,forgetting,0.19907292108048863,0.1742746557288336,0.22559789904345695
6,per_pair,16,native6,noise_retention,0.7433528199845427,0.7186338151225281,0.7667902644551055
6,per_pair,16,native6,reversal,0.8469215302041099,0.810798208320906,0.8782720062409829
6,per_pair,16,native6,unchanged_after_reversal,0.6931726070855813,0.6509646166159172,0.735536344307169
6,per_pair,16,native6,noise_reversal,0.7989848556587794,0.7694625593143455,0.8253764730160266
6,per_pair,16,direct,retention,0.8588443116772291,0.8358201206864813,0.8806626668850939
6,per_pair,16,direct,worst_pair,0.26765001944825206,0.18731083250257402,0.3549654533438382
6,per_pair,16,direct,new_learning,0.9887894312289991,0.9877262951836747,0.9898509909978865
6,per_pair,16,direct,forgetting,0.12994511955177004,0.10822544910370736,0.1529846482581662
6,per_pair,16,direct,noise_retention,0.8165639423152662,0.7978954791794267,0.834671133851562
6,per_pair,16,direct,reversal,0.8877763525416893,0.8641960675745235,0.9095722514428602
6,per_pair,16,direct,unchanged_after_reversal,0.7542548508144955,0.7151358001006151,0.7923979547846641
6,per_pair,16,direct,noise_reversal,0.8492959480903199,0.8277807240071524,0.8692478661761778
6,per_pair,16,random4,retention,0.7237444802729743,0.6980988328576252,0.7492933465378646
6,per_pair,16,random4,worst_pair,0.06712717353169455,0.044202892688451435,0.09227839538230079
6,per_pair,16,random4,new_learning,0.9702777850097137,0.9573380676952442,0.9806802405679673
6,per_pair,16,random4,forgetting,0.24653330473673946,0.22174704884052607,0.27177224461282146
6,per_pair,16,random4,noise_retention,0.6882280375974237,0.6666428054909326,0.709287250831941
6,per_pair,16,random4,reversal,0.7921686117293278,0.7626740944663799,0.8188885359762285
6,per_pair,16,random4,unchanged_after_reversal,0.5864233060334474,0.5529104393465151,0.619736487136235
6,per_pair,16,random4,noise_reversal,0.7506956051701134,0.7278194582850389,0.7721625494764844
6,per_pair,16,random6,retention,0.7704433054472919,0.7440010465251369,0.7959866396222848
6,per_pair,16,random6,worst_pair,0.10134806976262956,0.07088116457650277,0.1348524466682071
6,per_pair,16,random6,new_learning,0.9848116860807167,0.979435725779922,0.9888145993654976
6,per_pair,16,random6,forgetting,0.21436838063342487,0.18969015885270188,0.23989529933975567
6,per_pair,16,random6,noise_retention,0.726455277699406,0.7041480430776796,0.7480537710149263
6,per_pair,16,random6,reversal,0.8298118630193256,0.8038889101138593,0.8541573831821038
6,per_pair,16,random6,unchanged_after_reversal,0.645494596174991,0.6111839415480836,0.6784231070514012
6,per_pair,16,random6,noise_reversal,0.7770620898249188,0.7557479045979941,0.7974808889668545
6,per_pair,16,oracle,retention,0.9976730729989877,0.9972232611506064,0.9980841086107404
6,per_pair,16,oracle,worst_pair,0.9826322792617518,0.9769240514111545,0.9873318461662934
6,per_pair,16,oracle,new_learning,0.9976730729989877,0.9972232611506064,0.9980841086107404
6,per_pair,16,oracle,forgetting,0.0,0.0,0.0
6,per_pair,16,oracle,noise_retention,0.9976730729989877,0.9972232611506064,0.9980841086107404
6,per_pair,16,oracle,reversal,0.9981420054439171,0.9974294539146039,0.9986996441964363
6,per_pair,16,oracle,unchanged_after_reversal,0.9976347027269823,0.9968764889041525,0.9982683697566084
6,per_pair,16,oracle,noise_reversal,0.9981420054439171,0.9974294539146039,0.9986996441964363
6,total,2,native4,retention,0.9427491993387724,0.9039049832665806,0.9737223246757537
6,total,2,native4,worst_pair,0.9046228680835443,0.8313310421415342,0.9598629941862108
6,total,2,native4,new_learning,0.9697479603077003,0.9522233852026063,0.9841467138825885
6,total,2,native4,forgetting,0.026998760968927858,0.00486273885691463,0.05639642324039035
6,total,2,native4,noise_retention,0.9178243303841442,0.8864462859647507,0.9434227318313002
6,total,2,native4,reversal,0.9651823564295503,0.9414664767533564,0.9831466814494937
6,total,2,native4,unchanged_after_reversal,0.9466569958446773,0.9141426059207731,0.9732210811696534
6,total,2,native4,noise_reversal,0.928072241662188,0.9069514094031073,0.9465703084758775
6,total,2,native6,retention,0.978795217394899,0.9687406607090541,0.9871318660671624
6,total,2,native6,worst_pair,0.9632755593693314,0.9445917292490502,0.9786842820300231
6,total,2,native6,new_learning,0.9905221699506068,0.9869003504920099,0.9935013593400975
6,total,2,native6,forgetting,0.011726952555707645,0.004544600529693744,0.020252373999857496
6,total,2,native6,noise_retention,0.94837491375326,0.9322658721342384,0.9622608404059804
6,total,2,native6,reversal,0.9856974433639987,0.9769707248951599,0.9922442588336883
6,total,2,native6,unchanged_after_reversal,0.9636129932504162,0.9268620589426717,0.9884690929003989
6,total,2,native6,noise_reversal,0.9494220412644374,0.9355011595853925,0.9620719147180106
6,total,2,direct,retention,0.9824777618867322,0.965089963214215,0.9927251914779549
6,total,2,direct,worst_pair,0.9684672128944417,0.9334699019106988,0.9890502987978131
6,total,2,direct,new_learning,0.9919311564239761,0.9892887278121311,0.9941398077132744
6,total,2,direct,forgetting,0.009453394537243958,0.00032940569581244977,0.026021876213647495
6,total,2,direct,noise_retention,0.9681832125937804,0.9507497425783137,0.9795309517233189
6,total,2,direct,reversal,0.9894284280450443,0.9841839544916843,0.9934800605330895
6,total,2,direct,unchanged_after_reversal,0.9686813904784564,0.9366833897348706,0.9921870820118076
6,total,2,direct,noise_reversal,0.9721895122261445,0.962251461851311,0.980178358939096
6,total,2,random4,retention,0.9491808257414666,0.9259355616484519,0.9688077354436261
6,total,2,random4,worst_pair,0.9151953552718533,0.8768940876359049,0.948273681181631
6,total,2,random4,new_learning,0.9726911657126502,0.9611180873866724,0.9829672549140387
6,total,2,random4,forgetting,0.023510339971183687,0.009167675859749267,0.04105109864279229
6,total,2,random4,noise_retention,0.9054818723589658,0.8834919159749187,0.9250622141168334
6,total,2,random4,reversal,0.9662257376861507,0.9493423085006407,0.9810195861284088
6,total,2,random4,unchanged_after_reversal,0.9005002457685352,0.8491786728385882,0.9420325091316065
6,total,2,random4,noise_reversal,0.9169723291101037,0.8954021930320177,0.9364534360678646
6,total,2,random6,retention,0.9649194312374596,0.944899328703464,0.9811016297513501
6,total,2,random6,worst_pair,0.9366443133309822,0.8982268088533654,0.9678180039659965
6,total,2,random6,new_learning,0.9867606058579282,0.9815625076635562,0.9913983514100615
6,total,2,random6,forgetting,0.021841174620468556,0.0070095964190045315,0.0402721010826184
6,total,2,random6,noise_retention,0.9243395076845325,0.9025161106942892,0.9421279811364586
6,total,2,random6,reversal,0.9787931167873857,0.9640480920490371,0.9894185138323272
6,total,2,random6,unchanged_after_reversal,0.9171984476016299,0.8607931276440016,0.9625015139219822
6,total,2,random6,noise_reversal,0.9310114720104534,0.9097743646030819,0.9503021362479953
6,total,2,oracle,retention,0.9974160780119433,0.9960269599402207,0.9985864421587035
6,total,2,oracle,worst_pair,0.995553760812959,0.9931087088050361,0.997620309090624
6,total,2,oracle,new_learning,0.9974160780119433,0.9960269599402207,0.9985864421587035
6,total,2,oracle,forgetting,0.0,0.0,0.0
6,total,2,oracle,noise_retention,0.9974160780119433,0.9960269599402207,0.9985864421587035
6,total,2,oracle,reversal,0.9978344306214126,0.9962044772143165,0.9991426684350823
6,total,2,oracle,unchanged_after_reversal,0.9985658810153244,0.9977314459685329,0.999217458033827
6,total,2,oracle,noise_reversal,0.9978344306214126,0.9962044772143165,0.9991426684350823
6,total,4,native4,retention,0.8698103054446281,0.8307979695425622,0.9056619568661526
6,total,4,native4,worst_pair,0.6401071078608436,0.5375988235499077,0.7382475536790768
6,total,4,native4,new_learning,0.9737704937228769,0.9632648077038937,0.9827689460930187
6,total,4,native4,forgetting,0.10396018827824882,0.06871915489103007,0.1430246930665796
6,total,4,native4,noise_retention,0.8406978473719722,0.8067540895300306,0.8722387664668226
6,total,4,native4,reversal,0.9443664087147638,0.9030967272132863,0.9756519470653932
6,total,4,native4,unchanged_after_reversal,0.8003553643014834,0.7333876158561227,0.8623005856991509
6,total,4,native4,noise_reversal,0.9095117814714277,0.8782543630190749,0.9339908957474813
6,total,4,native6,retention,0.9213665431919857,0.8853738819865803,0.9510984682729958
6,total,4,native6,worst_pair,0.7675979603341161,0.6694435101106508,0.8567649813766921
6,total,4,native6,new_learning,0.9859582900680024,0.9813597126246009,0.9898768533481431
6,total,4,native6,forgetting,0.06459174687601653,0.03515121452612746,0.10028123297058973
6,total,4,native6,noise_retention,0.8788137417190638,0.8471688860666942,0.9061431747432436
6,total,4,native6,reversal,0.9578350762953369,0.9298000290988612,0.9809759531952987
6,total,4,native6,unchanged_after_reversal,0.8537089488352394,0.7930557942269035,0.9083281062297202
6,total,4,native6,noise_reversal,0.9230051702816082,0.8952205631148227,0.9471179574272681
6,total,4,direct,retention,0.9776166431405722,0.9717426170199719,0.983121047988883
6,total,4,direct,worst_pair,0.9432995063508536,0.9261295979590236,0.9589331698470884
